names,Interactions only,Low income only,Middle income only,High income only
,Interactions only,Low income only,Middle income only,High income only
Intercept,5.35478067055976 ***,6.07327108145957 ***,4.18013731859108 **,2.81090741794663
,(0.72463135293299),(1.13443119994844),(1.34051505958153),(1.84171548190703)
Basket 2,0.115495051804532,0.0257263511276027,0.259370750508989,0.00137840157819281
,(0.417416879749022),(0.716930256403874),(0.666074669415681),(0.798986393912039)
NutriScore,-0.218263561495166,-0.795633065192822,0.286141044906925,-0.67273604075099
,(0.426494253507073),(0.755884235854214),(0.760084112433247),(0.741972727305759)
NutriMark,0.153398030518047,0.0588683031594656,0.312920903303881,0.0434313831666362
,(0.422333661618446),(0.713408149952027),(0.71370332772344),(0.794251149075856)
NutriCouleur,-0.475774519621572,-1.14176771962267,0.273781406641822,-1.02352917025877
,(0.427864423857718),(0.795994469733947),(0.718671322179752),(0.75023403798074)
NutriRepere,-0.373477290958184,-1.35794349092612,0.164401372215072,-0.23813787999738
,(0.431281884595644),(0.736662356864525),(0.75704088094582),(0.783018877164336)
SENS,-0.459949558316044,-1.27550807357423,0.217197599655593,-0.361932608354189
,(0.430698420919791),(0.764622941972171),(0.785732527393649),(0.735689526845489)
NutriScore X Basket 2,-2.76629421977349 ***,-2.64601320383222 *,-2.91379495743615 **,-2.6746071113063 **
,(0.599232362606046),(1.04758577551459),(1.05634308612145),(1.03148699915588)
NutriMark X Basket 2,-1.97394380051026 ***,-2.08564051176751 *,-2.44194169445721 *,-1.15493905797412
,(0.594025444460808),(0.991606418943794),(0.992319865530501),(1.11214199260238)
NutriCouleur X Basket 2,-1.51338412253324 *,-1.29480936627235,-1.54908306004993,-1.59527293583722
,(0.599232362606046),(1.10016415865931),(0.9923198655305),(1.04103800847586)
NutriRepere X Basket 2,-0.924053551414685,-0.724473714885215,-0.79703050883108,-1.19859411941401
,(0.607662936931943),(1.02648791260395),(1.04694315649846),(1.08883491793065)
SENS X Basket 2,-1.14023543512478,-0.899530764503661,-1.16692045304815,-1.22424478605982
,(0.604764762541818),(1.06337941657911),(1.07667487955508),(1.03148699915588)
Middle income,0.66641678218483 **,,,
,(0.228577168708456),,,
High income,-0.217885044788309,,,
,(0.241681876709332),,,
Age 30-44,0.167772470016183,-0.092491617007965,1.12230763960367 *,-0.751788080962373
,(0.255394820634884),(0.42840296057057),(0.466648561992046),(0.460784484331142)
Age 45-59,-0.796166673526896 **,-1.57283012177529 **,0.0213056778855896,-1.19712740766794 *
,(0.279933228116261),(0.480512297501708),(0.529321767597569),(0.503680278150097)
Age >60,-2.83792344052636 **,-0.361572208523942,-3.8436091201359,-2.06890802912133 *
,(0.915221187539808),(1.73908422040563),(2.48282531823482),(1.03192368348782)
Family size,0.217571350727489 **,0.107491917171136,0.138813289729888,0.741142642618549 ***
,(0.0805266072232334),(0.107005015239037),(0.170074520066166),(0.213646642594798)
# of children,0.0147606266398569,-0.0724176793615888,0.0975514617639119,-0.380478334078231
,(0.115934971703313),(0.168639903456612),(0.226495014024608),(0.286102163228748)
Body Mass Index,-0.0103375865538439,-0.0103755550709632,0.0334553992051502,-0.0426826696698554
,(0.0182932977623733),(0.0280210722571579),(0.0363402746195962),(0.0355950261875385)
Worker,0.0987729330021951,0.268980746192394,-0.132824734999161,3.03380813056391 **
,(0.329394514364085),(0.447664822316155),(0.616206953976048),(1.16547931490176)
Unemployed,0.901083312491587 *,0.781065413064748,1.22491164331984,3.33062312382293 **
,(0.408172023092627),(0.597133686067863),(0.78812289339665),(1.27881852992862)
Student,-1.1277007480324 *,-1.88318295424588 *,-0.326165754660369,5.82276953822505 **
,(0.559939349835902),(0.737395402450113),(1.16530542487285),(1.95201652971085)
Retired,1.79482117014627,,,2.73413053162228
,(1.26781984035767),,,(1.68077494647793)
High school degree,-0.551726941068613,-1.11286104369846 *,-0.196945545155107,0.205033715122571
,(0.299313993942714),(0.464092077725921),(0.556486664128258),(0.605176360355351)
University degree,-0.660190839303634 **,-0.737373776470799 *,-0.708188197334599,-0.487020862337389
,(0.224962435570479),(0.361746315397211),(0.401925007105788),(0.457506149920703)
N,1382,462,460,460
R2,0.145384774904394,0.168255460045359,0.146924663176323,0.192342129685224
logLik,-3580.03139869292,-1192.24052157505,-1193.2780502593,-1159.48153945875
AIC,7218.06279738583,2436.4810431501,2438.55610051859,2370.96307891749
 *** p < 0.001;  ** p < 0.01;  * p < 0.05.,,,,
